"year","district","discode","total_salary","avg_salary","n_FTE","avgCPI","adjust97","adjust21"
2019,"Acton-Boxborough","06000000",32945978,86677,380.1,265.25825,53839.9211180048,91145.0971421247
2019,"Acushnet","00030000",5217686,69108,75.5,265.25825,42926.8348999513,72670.4359091565
2019,"Adams-Cheshire","06030000",6920007,84212,82.2,265.25825,52308.7720755151,88553.029298806
2019,"Agawam","00050000",25584999,79828,320.5,265.25825,49585.6250563366,83943.0392683357
2019,"Amesbury","00070000",13515170,79129,170.8,265.25825,49151.4371534156,83208.0066425832
2019,"Amherst","00080000",9665059,78834,122.6,265.25825,48968.1961929554,82897.7997404416
2019,"Amherst-Pelham","06050000",9719850,85412,113.8,265.25825,53054.1590333194,89814.8878837887
2019,"Andover","00090000",42583749,86640,491.5,265.25825,53816.9383534725,91106.1898357544
2019,"Arlington","00100000",31487608,74792,421,265.25825,46457.4844567511,78647.4394066914
2019,"Ashburnham-Westminster","06100000",11448289,70364,162.7,265.25825,43707.0065824531,73991.1812281051
2019,"Ashland","00140000",16559651,81454,203.3,265.25825,50595.6243841615,85652.8576509873
2019,"Assabet Valley Regional Vocational Technical","08010000",8605664,74767,115.1,265.25825,46441.9555617969,78621.1506861709
2019,"Athol-Royalston","06150000",7109204,66816,106.4,265.25825,41503.145810545,70260.2860118394
2019,"Attleboro","00160000",33104772,86233,383.9,265.25825,53564.1279436172,90678.2094656811
2019,"Auburn","00170000",13924058,75306,184.9,265.25825,46776.7585370106,79187.9355005924
2019,"Avon","00180000",5138623,75126,68.4,265.25825,46664.95049334,78998.656712845
2019,"Ayer Shirley School District","06160000",8946438,64689,138.3,265.25825,40181.9474278368,68023.6416699575
2019,"Barnstable","00200000",30362307,82619,367.5,265.25825,51319.2708890298,86877.9120272414
2019,"Bedford","00230000",22043083,93960,234.6,265.25825,58363.7987960789,98803.5272041492
2019,"Belchertown","00240000",12296435,72652,169.3,265.25825,45128.2110486667,76397.1249301388
2019,"Bellingham","00250000",13323966,79784,167,265.25825,49558.2942012171,83896.7711202197
2019,"Belmont","00260000",26213063,93414,280.6,265.25825,58024.6477302779,98229.381547982
2019,"Berkley","00270000",4809249,79099,60.8,265.25825,49132.8024794705,83176.4601779587
2019,"Berkshire Hills","06180000",8489457,76551,110.9,265.25825,47550.0975057326,80497.113782512
2019,"Berlin","00280000",1574650,82876,19,265.25825,51478.9079291596,87148.1600741919
2019,"Berlin-Boylston","06200000",3375436,70616,47.8,265.25825,43863.5378435921,74256.1715309515
2019,"Beverly","00300000",25685258,75612,339.7,265.25825,46966.8322112507,79509.709439763
2019,"Billerica","00310000",32818630,89840,365.3,265.25825,55804.6369076174,94471.1460623751
2019,"Blackstone Valley Regional Vocational Technical","08050000",8160566,78846,103.5,265.25825,48975.6500625334,82910.4183262915
2019,"Blackstone-Millville","06220000",8815943,73344,120.2,265.25825,45558.0508610006,77124.7967141456
2019,"Blue Hills Regional Vocational Technical","08060000",7563910,87952,86,265.25825,54631.8947606719,92485.8218886689
2019,"Boston","00350000",451170740,104525,4316.4,265.25825,64926.3098037479,109913.140496101
2019,"Bourne","00360000",12236204,84155,145.4,265.25825,52273.3661950194,88493.0910160193
2019,"Boxford","00380000",5066868,83474,60.7,265.25825,51850.3590964654,87776.9862690416
2019,"Boylston","00390000",1752762,76876,22.8,265.25825,47751.973140138,80838.8671492781
2019,"Braintree","00400000",36406328,85197,427.3,265.25825,52920.6105367128,89588.8048873127
2019,"Brewster","00410000",3599324,83705,43,265.25825,51993.8460858428,88019.8940466508
2019,"Bridgewater-Raynham","06250000",28870594,86428,334,265.25825,53685.2533242604,90883.2614857408
2019,"Brimfield","00430000",1997193,78630,25.4,265.25825,48841.4804101286,82683.2837809946
2019,"Bristol County Agricultural","09100000",2526745,73027,34.6,265.25825,45361.1444729806,76791.455737946
2019,"Bristol-Plymouth Regional Vocational Technical","08100000",9431431,91612,103,265.25825,56905.3249819751,96334.4905728663
2019,"Brockton","00440000",100366526,100578,997.9,265.25825,62474.6078683698,105762.677300329
2019,"Brookfield","00450000",1723245,75251,22.9,265.25825,46742.5949681113,79130.1003154473
2019,"Brookline","00460000",63684809,98614,645.8,265.25825,61254.6578807634,103697.435416241
2019,"Burlington","00480000",31371822,99309,315.9,265.25825,61686.3611604917,104428.26184671
2019,"Cambridge","00490000",64052625,92884,689.6,265.25825,57695.4351572477,97672.060672948
2019,"Canton","00500000",21311918,86846,245.4,265.25825,53944.8964478956,91322.8088928431
2019,"Cape Cod Regional Vocational Technical","08150000",5200207,81508,63.8,265.25825,50629.1667972627,85709.6412873115
2019,"Carlisle","00510000",5897803,104201,56.6,265.25825,64725.0553251407,109572.438678156
2019,"Carver","00520000",8799597,70060,125.6,265.25825,43518.1752198094,73671.5103865761
2019,"Central Berkshire","06350000",9060844,74452,121.7,265.25825,46246.2914853732,78289.912807613
2019,"Chelmsford","00560000",29742664,79225,375.4,265.25825,49211.0681100399,83308.9553293818
2019,"Chelsea","00570000",30076840,70126,428.9,265.25825,43559.1715024886,73740.9126087502
2019,"Chesterfield-Goshen","06320000",994965,77129,12.9,265.25825,47909.125557075,81104.9090009453
2019,"Chicopee","00610000",45210257,78097,578.9,265.25825,48510.4043697039,82122.8082594981
2019,"Clarksburg","00630000",1173505,72439,16.2,265.25825,44995.9048636565,76173.1450313044
2019,"Clinton","00640000",10695770,71305,150,265.25825,44291.5141885314,74980.6886684957
2019,"Cohasset","00650000",10635451,86962,122.3,265.25825,54016.9505204833,91444.7885560581
2019,"Concord","00670000",17049251,99937,170.6,265.25825,62076.4470017426,105088.634506184
2019,"Concord-Carlisle","06400000",10946244,107527,101.8,265.25825,66791.019509855,113069.8900562
2019,"Conway","00680000",853595,63701,13.4,265.25825,39568.2454992446,66984.7114349884
2019,"Danvers","00710000",22308730,82108,271.7,265.25825,51001.8602761648,86340.5705798029
2019,"Dartmouth","00720000",21519124,78251,275,265.25825,48606.0623626221,82284.7467779042
2019,"Dedham","00730000",19678088,85445,230.3,265.25825,53074.657174659,89849.5889948758
2019,"Deerfield","00740000",2408174,63373,38,265.25825,39364.5063974448,66639.8034217597
2019,"Dennis-Yarmouth","06450000",22133060,82126,269.5,265.25825,51013.0410805319,86359.4984585776
2019,"Dighton-Rehoboth","06500000",17256442,75257,229.3,265.25825,46746.3219029003,79136.4096083722
2019,"Douglas","00770000",6771277,71806,94.3,265.25825,44602.7132434147,75507.514627726
2019,"Dover","00780000",3775249,92531,40.8,265.25825,57476.1671604936,97300.8639391989
2019,"Dover-Sherborn","06550000",10445679,97806,106.8,265.25825,60752.7639958418,102847.783969019
2019,"Dracut","00790000",16449709,73305,224.4,265.25825,45533.8257848719,77083.7863101336
2019,"Dudley-Charlton Reg","06580000",20422834,75332,271.1,265.25825,46792.9085877631,79215.2757699337
2019,"Duxbury","00820000",19021823,84279,225.7,265.25825,52350.3895139925,88623.4830698009
2019,"East Bridgewater","00830000",11477085,73713,155.7,265.25825,45787.2573505254,77512.8182290278
2019,"East Longmeadow","00870000",15747166,83985,187.5,265.25825,52167.7697093304,88314.3277164801
2019,"Eastham","00850000",1879547,90799,20.7,265.25825,56400.3253180627,95479.5813815405
2019,"Easthampton","00860000",8139118,69804,116.6,265.25825,43359.1593354778,73402.3138884465
2019,"Easton","00880000",21402420,78656,272.1,265.25825,48857.630460881,82710.6240503359
2019,"Edgartown","00890000",3868372,100739,38.4,265.25825,62574.6139518752,105931.976660481
2019,"Erving","00910000",1444946,79393,18.2,265.25825,49315.4222841325,83485.6155312794
2019,"Essex North Shore Agricultural And Technical School District","08170000",9894907,81641,121.2,265.25825,50711.7805184193,85849.4972804805
2019,"Everett","00930000",43294533,90216,479.9,265.25825,56038.1914877294,94866.528419003
2019,"Fairhaven","00940000",10672336,71771,148.7,265.25825,44580.9727904787,75470.7104189973
2019,"Fall River","00950000",55008120,74386,739.5,265.25825,46205.295202694,78220.5105854389
2019,"Falmouth","00960000",23382838,79615,293.7,265.25825,49453.3188713263,83719.0593695013
2019,"Farmington River Reg","06620000",678082,52975,12.8,265.25825,32905.7284080702,55705.7987828842
2019,"Fitchburg","00970000",27518145,74113,371.3,265.25825,46035.7196697935,77933.4377573554
2019,"Florida","00980000",588350,60036,9.8,265.25825,37291.7094989505,63130.7850066869
2019,"Foxborough","00990000",18718629,91266,205.1,265.25825,56690.4050758082,95970.6546808629
2019,"Framingham","01000000",61831647,88521,698.5,265.25825,54985.3324098308,93084.1531677149
2019,"Franklin","01010000",32059328,81404,393.8,265.25825,50564.566594253,85600.2802099464
2019,"Franklin County Regional Vocational Technical","08180000",4005644,82421,48.6,265.25825,51196.2820409921,86669.7053607193
2019,"Freetown-Lakeville","06650000",15015507,76144,197.2,265.25825,47297.2870958773,80069.1334124386
2019,"Frontier","06700000",3700859,70627,52.4,265.25825,43870.3705573719,74267.7385679805
2019,"Gardner","01030000",11902460,66830,178.1,265.25825,41511.8419917194,70275.0076953309
2019,"Gateway","06720000",5141335,63317,81.2,265.25825,39329.7216727472,66580.9166877939
2019,"Georgetown","01050000",7988374,82354,97,265.25825,51154.6646025147,86599.2515897244
2019,"Gill-Montague","06740000",5499587,62213,88.4,265.25825,38643.9656715672,65420.0067896098
2019,"Gloucester","01070000",21044238,83509,252,265.25825,51872.0995494014,87813.7904777703
2019,"Gosnold","01090000",56962,63291,0.9,265.25825,39313.5716219948,66553.5764184526
2019,"Grafton","01100000",17412378,73531,236.8,265.25825,45674.2069952584,77321.4363436387
2019,"Granby","01110000",3428643,59115,58,265.25825,36719.6250088357,62162.3085427126
2019,"Greater Fall River Regional Vocational Technical","08210000",12449680,94819,131.3,265.25825,58897.3716267072,99706.8076412327
2019,"Greater Lawrence Regional Vocational Technical","08230000",12045286,85549,140.8,265.25825,53139.2573776687,89958.9500722409
2019,"Greater Lowell Regional Vocational Technical","08280000",16677792,87778,190,265.25825,54523.8136517903,92302.8523938464
2019,"Greater New Bedford Regional Vocational Technical","08250000",16049122,82430,194.7,265.25825,51201.8724431757,86679.1693001066
2019,"Greenfield","01140000",11255690,71598,157.2,265.25825,44473.5128373953,75288.7924729957
2019,"Groton-Dunstable","06730000",14769248,81239,181.8,265.25825,50462.0758875549,85426.7746545112
2019,"Hadley","01170000",3487233,69745,50,265.25825,43322.5111433857,73340.2725080181
2019,"Halifax","01180000",3180853,81560,39,265.25825,50661.4668987675,85764.3218259941
2019,"Hamilton-Wenham","06750000",12374629,82663,149.7,265.25825,51346.6017441493,86924.1801753574
2019,"Hampden-Wilbraham","06800000",17637620,80317,219.6,265.25825,49889.3702416419,84457.2466417162
2019,"Hampshire","06830000",5289920,72465,73,265.25825,45012.0549144089,76200.4853006457
2019,"Hancock","01210000",478490,73614,6.5,265.25825,45725.7629265065,77408.7148957667
2019,"Hanover","01220000",16851373,83299,202.3,265.25825,51741.6568317856,87592.9652253983
2019,"Harvard","01250000",8282214,93059,89,265.25825,57804.1374219275,97856.0817165913
2019,"Hatfield","01270000",2343938,57169,41,265.25825,35510.8558255964,60115.9945373989
2019,"Haverhill","01280000",42730134,75097,569,265.25825,46646.936975193,78968.1617970412
2019,"Hawlemont","06850000",903198,90320,10,265.25825,56102.7916907391,94975.8894963682
2019,"Hingham","01310000",27937345,91418,305.6,265.25825,56784.8207571301,96130.4901016274
2019,"Holbrook","01330000",6628609,72207,91.8,265.25825,44851.796718481,75929.1857048744
2019,"Holland","01350000",1350765,73014,18.5,265.25825,45353.0694476044,76777.7856032753
2019,"Holliston","01360000",17465425,81329,214.8,265.25825,50517.9799093902,85521.4140483849
2019,"Holyoke","01370000",27368154,70373,388.9,265.25825,43712.5969846367,74000.6451674924
2019,"Hopedale","01380000",6627994,71577,92.6,265.25825,44460.4685656337,75266.7099477585
2019,"Hopkinton","01390000",25180154,94343,266.9,265.25825,58601.7014667781,99206.2704025228
2019,"Hudson","01410000",17905970,78192,229,265.25825,48569.41417053,82222.7053974759
2019,"Hull","01420000",6595765,79659,82.8,265.25825,49480.6497264458,83765.3275176173
2019,"Ipswich","01440000",11954230,77675,153.9,265.25825,48248.276622876,81679.0546571125
2019,"King Philip","06900000",10006290,75405,132.7,265.25825,46838.2529610295,79292.0388338534
2019,"Kingston","01450000",5205359,71111,73.2,265.25825,44171.0099636863,74776.6881972568
2019,"Lawrence","01490000",78736883,74611,1055.3,265.25825,46345.0552572823,78457.1090701232
2019,"Lee","01500000",4915864,70126,70.1,265.25825,43559.1715024886,73740.9126087502
2019,"Leicester","01510000",8531550,75367,113.2,265.25825,46814.649040699,79252.0799786623
2019,"Lenox","01520000",6117633,79969,76.5,265.25825,49673.2080238786,84091.3076520712
2019,"Leominster","01530000",32800267,74682,439.2,265.25825,46389.1573189524,78531.7690364013
2019,"Leverett","01540000",1046340,63415,16.5,265.25825,39390.5949409679,66683.9684722341
2019,"Lexington","01550000",54242578,87151,622.4,265.25825,54134.3489663375,91643.5312831929
2019,"Lincoln","01570000",10826154,90520,119.6,265.25825,56227.0228503732,95186.199260532
2019,"Lincoln-Sudbury","06950000",13163325,103976,126.6,265.25825,64585.2952705524,109335.840193472
2019,"Littleton","01580000",9139263,71963,127,265.25825,44700.2347037274,75672.6077925946
2019,"Longmeadow","01590000",18549518,75008,247.3,265.25825,46591.6541091559,78874.5739519883
2019,"Lowell","01600000",80660379,76608,1052.9,265.25825,47585.5033862283,80557.0520652986
2019,"Ludlow","01610000",15798501,69967,225.8,265.25825,43460.4077305795,73573.7163462399
2019,"Lunenburg","01620000",8608851,77908,110.5,265.25825,48393.0059238497,81924.0655323633
2019,"Lynn","01630000",87291692,77606,1124.8,265.25825,48205.4168728023,81606.497788476
2019,"Lynnfield","01640000",14746621,93688,157.4,265.25825,58194.8444189766,98517.5059248864
2019,"Malden","01650000",40561096,86558,468.6,265.25825,53766.0035780226,91019.9628324473
2019,"Manchester Essex Regional","06980000",10795975,84807,127.3,265.25825,52678.3597754264,89178.7008471933
2019,"Mansfield","01670000",26609223,87993,302.4,265.25825,54657.3621483969,92528.9353903225
2019,"Marblehead","01680000",20685138,79989,258.6,265.25825,49685.631139842,84112.3386284875
2019,"Marion","01690000",3088359,86267,35.8,265.25825,53585.247240755,90713.9621255889
2019,"Marlborough","01700000",30535565,79067,386.2,265.25825,49112.925493929,83142.8106156925
2019,"Marshfield","01710000",24317626,74663,325.7,265.25825,46377.3553587871,78511.7896088058
2019,"Marthas Vineyard","07000000",7815214,102427,76.3,265.25825,63623.1249391866,107706.991070023
2019,"Masconomet","07050000",13063933,96555,135.3,265.25825,59975.6980923308,101532.296394174
2019,"Mashpee","01720000",10808501,77038,140.3,265.25825,47852.6003794416,81009.2180582508
2019,"Mattapoisett","01730000",3319714,86003,38.6,265.25825,53421.262110038,90436.3532368927
2019,"Maynard","01740000",10038310,88992,112.8,265.25825,55277.896790769,93579.4326623206
2019,"Medfield","01750000",18739058,91236,205.4,265.25825,56671.7704018631,95939.1082162383
2019,"Medford","01760000",31603621,78910,400.5,265.25825,49015.4040336163,82977.7174508239
2019,"Medway","01770000",13068120,82086,159.2,265.25825,50988.1948486051,86317.4365057449
2019,"Melrose","01780000",18146835,67136,270.3,265.25825,41701.9156659595,70596.7816345015
2019,"Mendon-Upton","07100000",13226391,82101,161.1,265.25825,50997.5121855776,86333.2097380572
2019,"Methuen","01810000",38060371,76999,494.3,265.25825,47828.3753033129,80968.2076542389
2019,"Middleborough","01820000",16788725,75625,222,265.25825,46974.9072366269,79523.3795744336
2019,"Middleton","01840000",4892182,70901,69,265.25825,44040.5672460706,74555.8629448849
2019,"Milford","01850000",28011729,83592,335.1,265.25825,51923.6554806495,87901.0690298982
2019,"Millbury","01860000",10586518,78593,134.7,265.25825,48818.4976455963,82644.3764746243
2019,"Millis","01870000",8530998,88313,96.6,265.25825,54856.1320038114,92865.4310129845
2019,"Milton","01890000",25507618,82283,310,265.25825,51110.5625408446,86524.5916234462
2019,"Minuteman Regional Vocational Technical","08300000",7948911,106269,74.8,265.25825,66009.6055157568,111747.04163961
2019,"Mohawk Trail","07170000",5950137,68471,86.9,265.25825,42531.1586565168,72000.5993102948
2019,"Monomoy Regional School District","07120000",13425043,75719,177.3,265.25825,47033.295881655,79622.2251635906
2019,"Monson","01910000",5302584,64745,81.9,265.25825,40216.7321525344,68082.5284039234
2019,"Montachusett Regional Vocational Technical","08320000",9527372,81084,117.5,265.25825,50365.7967388385,85263.7845872843
2019,"Mount Greylock","07150000",7724794,73640,104.9,265.25825,45741.912977259,77436.055165108
2019,"Nahant","01960000",749316,74932,10,265.25825,46544.4462684949,78794.6562416061
2019,"Nantucket","01970000",13417983,90540,148.2,265.25825,56239.4459663366,95207.2302369484
2019,"Narragansett","07200000",6703975,66773,100.4,265.25825,41476.4361112237,70215.0694125442
2019,"Nashoba","07250000",21695268,81378,266.6,265.25825,50548.4165435005,85572.9399406051
2019,"Nashoba Valley Regional Vocational Technical","08520000",5395409,81134,66.5,265.25825,50396.854528747,85316.3620283252
2019,"Natick","01980000",33374567,79634,419.1,265.25825,49465.1208314916,83739.0387970968
2019,"Nauset","06600000",11975316,86841,137.9,265.25825,53941.7906689047,91317.551148739
2019,"Needham","01990000",38768865,95162,407.4,265.25825,59110.4280654796,100067.488886774
2019,"New Bedford","02010000",69476752,74180,936.6,265.25825,46077.3371082709,78003.8915283502
2019,"New Salem-Wendell","07280000",848239,64261,13.2,265.25825,39916.09274622,67573.578774647
2019,"Newburyport","02040000",16032546,83721,191.5,265.25825,52003.7845786135,88036.7188277839
2019,"Newton","02070000",93063073,85701,1085.9,265.25825,53233.6730589906,90118.7854930054
2019,"Norfolk","02080000",6541646,86301,75.8,265.25825,53606.3665378928,90749.7147854968
2019,"Norfolk County Agricultural","09150000",4292544,76927,55.8,265.25825,47783.6520858446,80892.4961391399
2019,"North Adams","02090000",8469479,67864,124.8,265.25825,42154.1170870275,71362.3091760577
2019,"North Andover","02110000",24792940,79388,312.3,265.25825,49312.3165051417,83480.3577871753
2019,"North Attleborough","02120000",22775941,79414,286.8,265.25825,49328.4665558941,83507.6980565166
2019,"North Brookfield","02150000",2935201,63670,46.1,265.25825,39548.9896695013,66952.113421543
2019,"North Middlesex","07350000",17930502,73037,245.5,265.25825,45367.3560309623,76801.9712261541
2019,"North Reading","02170000",16359884,81759,200.1,265.25825,50785.0769026034,85973.5800413371
2019,"Northampton","02100000",14767188,63789,231.5,265.25825,39622.9072094836,67077.2477312204
2019,"Northampton-Smith Vocational Agricultural","04060000",3779717,66311,57,265.25825,41189.462132469,69729.2538573258
2019,"Northboro-Southboro","07300000",10343303,87879,117.7,265.25825,54586.5503874055,92409.0588247491
2019,"Northborough","02130000",12276315,92733,132.4,265.25825,57601.640631724,97513.2768010043
2019,"Northbridge","02140000",11787968,71529,164.8,265.25825,44430.6530873215,75216.2356043592
2019,"Northeast Metropolitan Regional Vocational Technical","08530000",10800297,91917,117.5,265.25825,57094.777500417,96655.2129632161
2019,"Northern Berkshire Regional Vocational Technical","08510000",3992055,82995,48.1,265.25825,51552.8254691419,87273.2943838693
2019,"Norton","02180000",14126617,78569,179.8,265.25825,48803.5899064402,82619.1393029246
2019,"Norwell","02190000",14041112,85328,164.6,265.25825,53001.9819462731,89726.5577828399
2019,"Norwood","02200000",23079015,85067,271.3,265.25825,52839.8602829507,89452.1035406062
2019,"Oak Bluffs","02210000",4345955,91687,47.4,265.25825,56951.9116668379,96413.3567344277
2019,"Old Colony Regional Vocational Technical","08550000",4260386,75673,56.3,265.25825,47004.7227149391,79573.8539178329
2019,"Old Rochester","07400000",7678395,85316,90,265.25825,52994.5280766951,89713.9391969901
2019,"Orange","02230000",3165862,75558,41.9,265.25825,46933.2897981495,79452.9258034387
2019,"Orleans","02240000",2035661,82750,24.6,265.25825,51400.6422985902,87015.6649227687
2019,"Oxford","02260000",8607546,69980,123,265.25825,43468.4827559558,73587.3864809106
2019,"Palmer","02270000",8281609,71578,115.7,265.25825,44461.0897214318,75267.7614965793
2019,"Pathfinder Regional Vocational Technical","08600000",5577105,75163,74.2,265.25825,46687.9332578723,79037.5640192152
2019,"Peabody","02290000",36718753,81075,452.9,265.25825,50360.2063366549,85254.3206478969
2019,"Pelham","02300000",824382,67572,12.2,265.25825,41972.7395939617,71055.2569203786
2019,"Pembroke","02310000",16621061,82446,201.6,265.25825,51211.8109359464,86695.9940812397
2019,"Pentucket","07450000",15192569,76001,199.9,265.25825,47208.461816739,79918.7619310615
2019,"Petersham","02340000",586332,54290,10.8,265.25825,33722.5482826642,57088.5854822612
2019,"Pioneer Valley","07500000",4092167,67085,61,265.25825,41670.2367202528,70543.1526446397
2019,"Pittsfield","02360000",32188013,65703,489.9,265.25825,40811.7994071815,69089.9121742679
2019,"Plainville","02380000",4110369,76118,54,265.25825,47281.1370451249,80041.7931430974
2019,"Plymouth","02390000",46809420,73037,640.9,265.25825,45367.3560309623,76801.9712261541
2019,"Plympton","02400000",1429941,78139,18.3,265.25825,48536.492913227,82166.9733099725
2019,"Provincetown","02420000",1712964,93096,18.4,265.25825,57827.1201864598,97894.9890229616
2019,"Quabbin","07530000",10418247,74098,140.6,265.25825,46026.4023328209,77917.6645250431
2019,"Quaboag Regional","07780000",7002183,69260,101.1,265.25825,43021.2505812732,72830.271329921
2019,"Quincy","02430000",57352987,80916,708.8,265.25825,50261.4425647459,85087.1243853867
2019,"Ralph C Mahar","07550000",4103622,66823,61.4,265.25825,41507.4939011322,70267.6468535851
2019,"Randolph","02440000",17367824,69527,249.8,265.25825,43187.0991793846,73111.0348650796
2019,"Reading","02460000",24624090,77458,317.9,265.25825,48113.4858146731,81450.8685629947
2019,"Revere","02480000",47551865,85387,556.9,265.25825,53038.6301383652,89788.5991632683
2019,"Richmond","02490000",1511406,70298,21.5,265.25825,43666.0102997739,73921.779005931
2019,"Rochester","02500000",3394622,86819,39.1,265.25825,53928.125241345,91294.417074681
2019,"Rockland","02510000",12525138,71942,174.1,265.25825,44687.1904319658,75650.5252673574
2019,"Rockport","02520000",6804068,73957,92,265.25825,45938.8193652789,77769.3961413076
2019,"Rowe","02530000",618990,74577,8.3,265.25825,46323.9359601445,78421.3564102153
2019,"Salem","02580000",33505377,97826,342.5,265.25825,60765.1871118052,102868.814945435
2019,"Sandwich","02610000",16009456,80571,198.7,265.25825,50047.1438143771,84724.3400422042
2019,"Saugus","02620000",16217880,79970,202.8,265.25825,49673.8291796768,84092.359200892
2019,"Savoy","02630000",230652,41937,5.5,265.25825,26049.4107078668,44098.8028986846
2019,"Scituate","02640000",21999448,90907,242,265.25825,56467.4101442651,95593.1486541889
2019,"Seekonk","02650000",12939121,81481,158.8,265.25825,50612.3955907121,85681.2494691494
2019,"Sharon","02660000",24119363,92447,260.9,265.25825,57423.9900734473,97212.5338382501
2019,"Shawsheen Valley Regional Vocational Technical","08710000",12145125,96161,126.3,265.25825,59730.9627078517,101117.986158772
2019,"Sherborn","02690000",3201428,98203,32.6,265.25825,60999.3628477154,103265.248850884
2019,"Shrewsbury","02710000",33011015,79814,413.6,265.25825,49576.9288751622,83928.3175848442
2019,"Shutesbury","02720000",1004379,61243,16.4,265.25825,38041.4445473421,64400.0044334154
2019,"Silver Lake","07600000",11904419,84572,140.8,265.25825,52532.3881628564,88931.5868743008
2019,"Somerset","02730000",10362510,77102,134.4,265.25825,47892.3543505244,81076.5171827832
2019,"Somerset Berkley Regional School District","07630000",5854541,72457,80.8,265.25825,45007.0856680235,76192.0729100792
2019,"Somerville","02740000",37283833,86961,428.7,265.25825,54016.3293646852,91443.7370072373
2019,"South Hadley","02780000",10816344,72690,148.8,265.25825,45151.8149689972,76437.08378533
2019,"South Middlesex Regional Vocational Technical","08290000",6811481,85144,80,265.25825,52887.6892794098,89533.0727998093
2019,"South Shore Regional Vocational Technical","08730000",5139444,81578,63,265.25825,50672.6477031346,85783.2497047689
2019,"Southampton","02750000",2685642,69939,38.4,265.25825,43443.0153682308,73544.272979257
2019,"Southborough","02760000",10413940,100696,103.4,265.25825,62547.9042525539,105886.760061186
2019,"Southbridge","02770000",12020224,74383,161.6,265.25825,46203.4317352995,78217.3559389765
2019,"Southeastern Regional Vocational Technical","08720000",11454010,86576,132.3,265.25825,53777.1843823896,91038.890711222
2019,"Southern Berkshire","07650000",5421731,75407,71.9,265.25825,46839.4952726258,79294.1419314951
2019,"Southern Worcester County Regional Vocational Technical","08760000",8679025,77491,112,265.25825,48133.9839560127,81485.5696740818
2019,"Southwick-Tolland-Granville Regional School District","07660000",9062677,70362,128.8,265.25825,43705.7642708568,73989.0781304634
2019,"Spencer-E Brookfield","07670000",7509490,65931,113.9,265.25825,40953.4229291643,69329.6653054146
2019,"Springfield","02810000",139418112,71511,1949.6,265.25825,44419.4722829544,75197.3077255844
2019,"Stoneham","02840000",14388959,73676,195.3,265.25825,45764.2745859931,77473.9109226575
2019,"Stoughton","02850000",25247933,83327,303,265.25825,51759.0491941344,87622.4085923812
2019,"Sturbridge","02870000",5729400,81732,70.1,265.25825,50768.3056960528,85945.188223175
2019,"Sudbury","02880000",19133180,94719,202,265.25825,58835.2560468902,99601.6527591508
2019,"Sunderland","02890000",1389838,60428,23,265.25825,37535.2025718333,63542.9921444479
2019,"Sutton","02900000",7755918,78106,99.3,265.25825,48515.9947718874,82132.2721988854
2019,"Swampscott","02910000",15120283,81864,184.7,265.25825,50850.2982614113,86083.9926675231
2019,"Swansea","02920000",11554465,73315,157.6,265.25825,45540.0373428536,77094.3017983418
2019,"Tantasqua","07700000",11210547,80536,139.2,265.25825,50025.4033614412,84687.5358334755
2019,"Taunton","02930000",43786019,83275,525.8,265.25825,51726.7490926295,87567.7280536986
2019,"Tewksbury","02950000",20160037,77212,261.1,265.25825,47960.6814883232,81192.1875530733
2019,"Tisbury","02960000",3539898,93376,37.9,265.25825,58001.0438099475,98189.4226927909
2019,"Topsfield","02980000",4480931,82068,54.6,265.25825,50977.014044238,86298.5086269701
2019,"Tri County Regional Vocational Technical","08780000",8514015,90962,93.6,265.25825,56501.5737131644,95650.9838393339
2019,"Triton","07730000",15733906,78946,199.3,265.25825,49037.7656423504,83015.5732083734
2019,"Truro","03000000",1332122,83258,16,265.25825,51716.1894440606,87549.8517237447
2019,"Tyngsborough","03010000",10413179,81569,127.7,265.25825,50667.0573009511,85773.7857653815
2019,"Up-Island Regional","07740000",4527693,89835,50.4,265.25825,55801.5311286265,94465.888318271
2019,"Upper Cape Cod Regional Vocational Technical","08790000",5637225,71177,79.2,265.25825,44212.0062463656,74846.0904194309
2019,"Uxbridge","03040000",9725823,74243,131,265.25825,46116.4699235556,78070.1391040618
2019,"Wachusett","07750000",36107090,77867,463.7,265.25825,48367.5385361247,81880.9520307097
2019,"Wakefield","03050000",21414527,80932,264.6,265.25825,50271.3810575166,85103.9491665198
2019,"Wales","03060000",820652,78909,10.4,265.25825,49014.7828778181,82976.6659020031
2019,"Walpole","03070000",23462778,79778,294.1,265.25825,49554.5672664281,83890.4618272947
2019,"Waltham","03080000",42988665,81976,524.4,265.25825,50919.8677108064,86201.7661354548
2019,"Ware","03090000",5989791,65106,92,265.25825,40440.9693956738,68462.137528239
2019,"Wareham","03100000",13757999,76053,180.9,265.25825,47240.7619182438,79973.4424697441
2019,"Watertown","03140000",21926120,83624,262.2,265.25825,51943.532466191,87934.7185921644
2019,"Wayland","03150000",20987894,97121,216.1,265.25825,60327.2722740952,102127.473026758
2019,"Webster","03160000",10452328,74394,140.5,265.25825,46210.2644490793,78228.9229760055
2019,"Wellesley","03170000",38346484,97301,394.1,265.25825,60439.0803177658,102316.751814505
2019,"Wellfleet","03180000",1025695,78900,13,265.25825,49009.1924756346,82967.2019626157
2019,"West Boylston","03220000",6735617,81446,82.7,265.25825,50590.6551377761,85644.4452604208
2019,"West Bridgewater","03230000",7279034,81604,89.2,265.25825,50688.797753887,85810.5899741101
